id,carat,cut,color,clarity,depth,table,x,y,z,price
28616,0.7,Ideal,H,VVS2,60.9,56.0,5.76,5.79,3.52,8.109
28617,1.51,Premium,D,SI2,62.1,60.0,7.3,7.25,4.52,9.131
28618,0.44,Very Good,E,SI1,62.9,58.0,4.85,4.88,3.06,6.697
28619,0.71,Very Good,H,VS1,62.1,55.0,5.71,5.72,3.55,7.851
28620,1.05,Ideal,J,SI1,61.5,55.0,6.53,6.57,4.03,8.39
28621,1.52,Premium,F,VS2,62.3,56.0,7.34,7.29,4.56,9.585
28622,1.33,Very Good,J,VS2,63.9,57.0,6.91,6.96,4.43,8.685
28623,1.71,Premium,G,VS2,61.3,58.0,7.79,7.7,4.75,9.543
28624,0.58,Ideal,E,SI1,61.5,55.0,5.39,5.34,3.3,7.472
28625,0.78,Ideal,E,VS2,61.4,56.0,5.91,5.95,3.64,8.184
28626,0.51,Premium,E,VS2,62.5,60.0,5.1,5.08,3.18,7.444
28627,0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,6.263
28628,1.09,Ideal,G,VVS2,62.5,56.0,6.54,6.58,4.1,9.022
28629,0.33,Very Good,E,SI1,60.3,60.0,4.47,4.49,2.7,6.361
28630,0.51,Ideal,G,SI2,62.0,56.0,5.13,5.16,3.19,7.08
28631,0.78,Good,D,SI2,57.5,63.0,6.13,6.05,3.5,7.796
28632,1.01,Premium,H,SI1,61.8,59.0,6.41,6.37,3.95,8.51
28633,0.5,Premium,F,VS2,61.7,60.0,5.06,5.02,3.11,7.188
28634,0.54,Ideal,H,VVS2,61.6,56.0,5.24,5.27,3.24,7.402
28635,0.79,Ideal,E,SI1,60.3,56.0,5.99,6.05,3.63,8.062
28636,0.38,Premium,F,VS1,62.4,59.0,4.63,4.57,2.87,6.906
28637,0.41,Premium,D,SI1,61.0,59.0,4.78,4.76,2.91,6.923
28638,0.4,Ideal,E,SI1,62.7,57.0,4.72,4.69,2.95,6.851
28639,0.91,Premium,F,VVS2,63.0,56.0,6.17,6.12,3.87,8.65
28640,0.58,Ideal,G,VS2,61.1,55.0,5.42,5.38,3.3,7.576
28641,1.12,Very Good,E,VS2,62.8,57.0,6.61,6.64,4.16,8.934
28642,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,6.671
28643,0.71,Very Good,E,SI1,62.0,59.0,5.69,5.76,3.55,7.853
28644,0.51,Premium,F,VS2,62.7,59.0,5.04,5.07,3.17,7.246
28645,0.92,Premium,E,SI1,62.2,58.0,6.18,6.23,3.86,8.426
28646,0.72,Ideal,E,SI1,62.6,57.0,5.69,5.74,3.58,7.912
28647,0.24,Ideal,F,VVS2,61.7,59.0,4.01,4.03,2.48,6.265
28648,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,7.85
28649,0.4,Premium,H,VVS2,60.9,58.0,4.74,4.79,2.9,6.777
28650,1.5,Premium,H,SI1,59.2,62.0,7.55,7.49,4.45,9.167
28651,0.31,Ideal,F,SI1,62.0,55.2,4.32,4.35,2.69,6.244
28652,0.3,Ideal,D,VVS1,61.6,56.0,4.33,4.37,2.68,6.816
28653,1.06,Premium,H,VS1,60.0,58.0,6.65,6.61,3.98,8.563
28654,0.3,Very Good,E,VVS2,62.4,57.0,4.26,4.27,2.66,6.611
28655,0.52,Good,D,SI2,61.8,58.0,5.17,5.21,3.21,7.037
28656,0.27,Ideal,F,VS1,61.7,57.0,4.15,4.18,2.57,6.358
28657,0.33,Premium,G,SI2,62.6,58.0,4.42,4.4,2.76,6.323
28658,0.7,Premium,H,SI1,60.3,55.0,5.8,5.75,3.48,7.685
28659,0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,6.114
28660,0.3,Very Good,F,IF,62.0,58.0,4.28,4.3,2.66,6.787
28661,0.33,Ideal,G,IF,61.6,55.0,4.51,4.48,2.77,6.958
28662,0.44,Premium,F,VVS2,61.6,58.0,4.89,4.85,3.0,7.133
28663,0.57,Premium,F,VS1,61.3,58.0,5.38,5.26,3.26,7.557
28664,0.3,Ideal,G,VS2,61.6,58.0,4.27,4.3,2.64,6.301
28665,1.05,Very Good,E,VS2,63.5,57.0,6.51,6.46,4.12,8.793
28666,1.28,Ideal,G,VS1,62.0,57.0,6.97,6.96,4.32,9.159
28667,1.06,Ideal,D,VS1,61.7,55.0,6.53,6.57,4.04,9.093
28668,1.01,Ideal,E,SI2,61.6,58.0,6.45,6.5,3.99,8.448
28669,0.3,Ideal,E,VS2,62.6,56.0,4.29,4.33,2.7,6.489
28670,0.41,Ideal,H,VVS2,62.5,56.0,4.77,4.74,2.97,6.868
28671,0.36,Ideal,G,VVS1,60.9,57.0,4.63,4.57,2.8,6.985
28672,0.42,Premium,E,SI1,61.5,58.0,4.78,4.84,2.96,6.582
28673,0.53,Premium,E,VS2,58.5,61.0,5.33,5.26,3.1,7.554
28674,0.42,Premium,G,VS1,60.8,59.0,4.79,4.85,2.93,6.825
28675,1.4,Ideal,G,VVS2,62.0,56.0,7.18,7.13,4.44,9.563
28676,1.51,Ideal,F,VVS2,62.6,57.0,7.36,7.25,4.57,9.726
28677,0.91,Premium,G,SI1,62.2,59.0,6.19,6.15,3.84,8.288
28678,0.31,Premium,E,VVS1,61.8,59.0,4.33,4.31,2.67,6.92
28679,1.0,Very Good,E,SI2,63.3,58.0,6.35,6.32,4.01,8.429
28680,0.7,Ideal,D,VS1,62.8,54.0,5.65,5.69,3.56,8.169
28681,0.57,Ideal,H,VVS1,60.9,56.0,5.36,5.38,3.27,7.575
28682,0.41,Premium,E,SI1,62.3,56.0,4.78,4.76,2.97,6.965
28683,0.31,Good,H,VS2,63.2,57.0,4.32,4.35,2.74,6.192
28684,1.33,Ideal,H,VS1,59.3,57.0,7.18,7.22,4.27,9.055
28685,0.4,Very Good,G,IF,62.3,59.0,4.67,4.7,2.92,7.067
28686,1.02,Ideal,G,SI2,61.0,57.0,6.51,6.58,3.99,8.495
28687,0.31,Ideal,I,VS1,61.3,54.0,4.39,4.46,2.7,6.219
28688,1.21,Very Good,F,VS1,61.1,61.0,6.79,6.87,4.17,9.175
28689,2.5,Fair,G,I1,65.1,59.0,8.55,8.39,5.53,9.072
28690,0.43,Very Good,H,VS2,63.4,55.0,4.82,4.86,3.07,6.902
28691,2.05,Premium,E,SI2,58.6,59.0,8.43,8.36,4.92,9.745
28692,0.25,Very Good,E,VVS1,60.7,58.0,4.07,4.1,2.48,6.354
28693,0.4,Premium,J,VS1,60.7,60.0,4.76,4.79,2.9,6.447
28694,0.35,Ideal,G,VVS2,61.8,55.0,4.53,4.56,2.81,6.709
28695,2.02,Very Good,J,SI1,63.5,60.0,7.98,7.93,5.05,9.466
28696,1.89,Premium,G,SI2,62.9,58.0,7.87,7.81,4.93,9.216
28697,0.3,Ideal,E,SI1,62.4,57.0,4.27,4.29,2.67,6.213
28698,1.0,Ideal,E,SI1,61.9,56.0,6.37,6.45,3.97,8.605
28699,0.52,Ideal,D,VS2,61.8,55.0,5.19,5.16,3.2,7.56
28700,0.51,Very Good,G,SI1,63.4,56.0,5.03,5.1,3.21,7.023
28701,1.01,Good,H,SI2,63.9,58.0,6.35,6.32,4.05,8.284
28702,0.43,Premium,D,VS2,60.2,59.0,4.88,4.92,2.95,6.962
28703,1.26,Very Good,E,SI2,62.9,59.0,6.82,6.85,4.3,8.696
28704,1.0,Good,F,SI2,56.7,60.0,6.62,6.58,3.74,8.258
28705,0.6,Premium,H,I1,62.1,62.0,5.33,5.27,3.3,6.727
28706,0.52,Good,H,VS2,63.7,54.0,5.12,5.09,3.25,7.233
28707,1.06,Premium,F,SI1,61.9,58.0,6.53,6.58,4.06,8.471
28708,1.03,Premium,F,SI2,61.6,58.0,6.43,6.46,3.97,8.412
28709,2.16,Ideal,E,SI2,61.4,57.0,8.36,8.33,5.12,9.756
28710,1.01,Premium,G,VVS2,61.2,58.0,6.45,6.49,3.96,8.989
28711,0.35,Premium,H,VVS1,59.9,59.0,4.61,4.57,2.75,6.931
28712,1.05,Premium,H,VS1,60.9,60.0,6.58,6.53,3.99,8.627
28713,1.55,Ideal,D,VS2,62.5,55.0,7.38,7.43,4.63,9.767
28714,0.31,Ideal,G,VVS2,62.7,57.0,4.31,4.33,2.71,6.561
28715,1.0,Good,F,SI2,61.8,58.0,6.43,6.48,3.99,8.307
28716,0.71,Premium,G,SI2,62.1,58.0,5.72,5.68,3.54,7.7
28717,0.71,Very Good,I,VVS1,63.0,58.0,5.68,5.72,3.59,7.806
28718,1.23,Ideal,G,VS2,62.4,57.0,6.88,6.83,4.28,9.016
28719,0.33,Ideal,G,VVS2,62.5,54.0,4.45,4.41,2.77,6.872
28720,0.71,Very Good,G,VS2,63.1,56.0,5.58,5.77,3.58,7.809
28721,0.34,Ideal,D,VS2,62.3,55.0,4.45,4.48,2.78,6.691
28722,0.3,Good,I,SI1,63.4,57.0,4.23,4.25,2.69,5.976
28723,1.23,Ideal,F,VS2,61.7,57.0,6.94,6.9,4.27,9.164
28724,0.4,Ideal,F,VS2,62.7,56.0,4.77,4.73,2.98,6.985
28725,0.28,Very Good,F,VVS2,59.7,59.0,4.26,4.28,2.55,6.465
28726,0.56,Ideal,G,SI1,62.9,56.0,5.27,5.25,3.31,7.204
28727,0.91,Good,J,VS1,64.2,60.0,6.01,5.95,3.84,8.074
28728,0.7,Ideal,E,SI2,62.1,56.0,5.68,5.65,3.52,7.814
28729,0.7,Ideal,E,VVS2,62.4,54.0,5.66,5.71,3.55,8.185
28730,1.39,Ideal,I,VVS2,61.6,53.0,7.21,7.22,4.44,9.021
28731,2.03,Good,I,SI2,63.8,63.0,7.89,7.84,5.02,9.175
28732,0.61,Ideal,G,VVS1,61.2,56.0,5.46,5.48,3.35,8.009
28733,1.13,Premium,H,SI1,60.1,60.0,6.77,6.73,4.06,8.527
28734,0.35,Premium,E,SI1,61.2,58.0,4.59,4.53,2.79,6.669
28735,1.71,Premium,I,VS1,60.6,57.0,7.82,7.73,4.71,9.328
28736,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,6.489
28737,1.3,Premium,G,VS2,60.9,60.0,6.99,7.04,4.27,9.111
28738,1.5,Very Good,G,SI2,60.7,61.0,7.33,7.36,4.46,9.057
28739,0.51,Ideal,G,SI2,60.6,57.0,5.17,5.2,3.14,6.88
28740,1.5,Ideal,E,SI1,62.3,57.0,7.33,7.28,4.55,9.232
28741,0.8,Premium,F,SI2,61.7,58.0,5.98,5.94,3.68,7.924
28742,1.02,Premium,G,VS2,61.5,59.0,6.45,6.4,3.95,8.584
28743,0.32,Ideal,E,VS2,61.3,57.0,4.45,4.42,2.72,6.802
28744,0.71,Ideal,D,VS2,62.3,56.0,5.68,5.72,3.55,8.051
28745,0.31,Premium,E,VS1,61.9,56.0,4.37,4.32,2.69,6.704
28746,0.91,Premium,F,SI2,59.8,58.0,6.29,6.26,3.75,7.849
28747,0.9,Good,G,VS1,65.8,59.0,6.0,6.04,3.96,8.321
28748,0.41,Ideal,E,VS1,60.9,57.0,4.79,4.76,2.91,7.05
28749,0.9,Fair,I,VS1,68.7,62.0,5.83,5.79,3.99,7.913
28750,0.35,Very Good,E,SI1,62.7,57.0,4.47,4.52,2.82,6.42
28751,1.01,Very Good,D,SI2,61.8,60.0,6.37,6.41,3.95,8.431
28752,1.02,Ideal,H,SI2,61.8,55.0,6.51,6.47,4.01,8.363
28753,0.9,Ideal,D,SI1,61.9,55.0,6.22,6.18,3.84,8.397
28754,1.22,Premium,I,SI2,62.3,58.0,6.85,6.8,4.25,8.501
28755,0.78,Ideal,E,SI1,62.1,58.0,5.86,5.9,3.65,8.054
28756,0.41,Ideal,G,VS2,60.9,56.0,4.82,4.84,2.94,6.855
28757,0.74,Ideal,I,VVS1,60.8,57.0,5.85,5.89,3.57,7.945
28758,0.72,Good,F,VS2,64.1,64.0,5.66,5.6,3.61,7.859
28759,0.55,Very Good,E,VVS2,60.6,56.0,5.33,5.36,3.24,7.824
28760,1.09,Ideal,E,SI2,61.6,55.0,6.64,6.6,4.08,8.542
28761,0.7,Very Good,G,VS1,61.6,57.0,5.69,5.73,3.52,8.048
28762,1.26,Ideal,F,VS2,61.5,56.0,6.97,7.01,4.3,9.279
28763,0.41,Ideal,F,VS1,60.8,56.0,4.76,4.79,2.92,6.915
28764,0.51,Good,E,VS2,61.1,65.0,5.14,5.11,3.13,7.261
28765,1.21,Ideal,F,VS1,59.7,57.0,6.94,6.92,4.14,9.142
28766,0.41,Premium,F,VVS2,61.6,59.0,4.73,4.79,2.93,6.858
28767,0.9,Good,F,SI1,63.6,59.0,6.07,6.12,3.88,8.281
28768,0.3,Very Good,G,VS2,62.1,56.0,4.27,4.3,2.66,6.293
28769,1.22,Premium,G,VS2,61.8,58.0,6.91,6.84,4.25,9.031
28770,0.7,Ideal,F,I1,62.1,57.0,5.67,5.64,3.52,7.564
28771,0.58,Premium,E,SI1,58.5,55.0,5.52,5.39,3.19,7.249
28772,0.55,Very Good,H,VS2,60.2,59.0,5.36,5.24,3.19,7.191
28773,0.51,Ideal,G,VVS1,62.3,55.0,5.14,5.1,3.19,7.655
28774,1.01,Very Good,I,VS1,63.4,57.0,6.32,6.39,4.03,8.525
28775,1.7,Premium,I,VS2,62.2,58.0,7.6,7.65,4.74,9.374
28776,0.35,Premium,F,VS2,61.9,58.0,4.54,4.48,2.79,6.809
28777,0.4,Ideal,G,VS1,62.9,55.0,4.76,4.71,2.98,7.007
28778,0.53,Ideal,E,VS2,61.9,55.0,5.22,5.19,3.22,7.503
28779,0.34,Very Good,F,SI2,61.7,61.0,4.44,4.48,2.75,6.103
28780,0.52,Ideal,D,SI1,63.0,57.0,5.14,5.12,3.23,7.381
28781,0.7,Premium,J,VVS2,60.6,58.0,5.73,5.82,3.5,7.475
28782,0.5,Ideal,G,VVS1,62.2,56.0,5.08,5.11,3.17,7.548
28783,2.0,Fair,D,SI1,64.8,58.0,7.98,7.89,5.14,9.651
28784,0.56,Ideal,F,VS1,61.7,56.0,5.32,5.28,3.27,7.609
28785,0.81,Ideal,J,SI1,62.0,56.0,6.0,6.03,3.73,7.744
28786,1.06,Ideal,I,SI1,61.8,55.0,6.54,6.57,4.04,8.648
28787,0.61,Ideal,E,SI1,61.2,56.0,5.5,5.48,3.36,7.496
28788,0.7,Fair,G,I1,64.6,59.0,5.64,5.48,3.6,7.017
28789,0.24,Very Good,E,VS2,64.1,59.0,3.88,3.92,2.5,5.892
28790,2.16,Very Good,I,VS2,58.6,60.0,8.48,8.55,4.99,9.685
28791,0.4,Ideal,J,VS1,60.4,56.0,4.77,4.8,2.89,6.463
28792,0.38,Ideal,G,SI1,61.0,57.0,4.66,4.71,2.86,6.444
28793,0.91,Ideal,D,SI1,62.1,55.0,6.2,6.24,3.86,8.619
28794,1.14,Premium,G,VS2,61.9,58.0,6.68,6.72,4.15,8.723
28795,0.74,Ideal,G,SI1,61.9,55.0,5.8,5.83,3.6,8.049
28796,1.01,Good,D,SI1,64.1,60.0,6.3,6.27,4.03,8.499
28797,1.25,Ideal,E,I1,60.9,56.0,6.95,6.91,4.22,8.094
28798,0.32,Ideal,F,SI1,61.3,55.0,4.44,4.47,2.73,6.196
28799,0.5,Good,E,SI1,63.7,56.0,5.06,5.02,3.21,7.255
28800,0.5,Premium,G,VS2,59.4,60.0,5.14,5.16,3.06,7.211
28801,1.11,Ideal,J,VS1,61.3,55.0,6.65,6.75,4.11,8.52
28802,1.24,Ideal,G,VVS2,61.9,56.0,6.87,6.83,4.24,8.985
28803,1.0,Good,E,SI1,60.4,61.0,6.37,6.44,3.87,8.5
28804,0.32,Ideal,F,IF,61.2,57.0,4.44,4.45,2.72,6.865
28805,1.01,Premium,G,VS1,62.0,58.0,6.44,6.4,3.98,8.77
28806,0.23,Good,F,VS2,63.8,57.0,3.93,3.84,2.48,6.103
28807,0.41,Premium,E,VS1,60.6,59.0,4.77,4.8,2.9,6.984
28808,0.4,Premium,E,VS2,59.3,59.0,4.77,4.81,2.84,6.816
28809,0.34,Ideal,G,VVS1,60.4,56.0,4.52,4.55,2.74,6.701
28810,0.56,Ideal,G,VS2,61.4,56.0,5.33,5.35,3.28,7.413
28811,1.51,Fair,H,SI1,55.8,61.0,7.72,7.63,4.28,8.924
28812,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,6.906
28813,1.5,Premium,E,SI2,61.2,59.0,7.41,7.36,4.52,9.218
28814,1.0,Very Good,F,VS2,62.1,58.0,6.36,6.45,3.96,8.689
28815,0.53,Ideal,G,VS2,61.6,57.0,5.15,5.2,3.19,7.478
28816,1.51,Ideal,I,VS2,61.6,57.0,7.34,7.28,4.5,9.143
28817,1.01,Good,E,SI1,63.3,55.0,6.37,6.42,4.05,8.612
28818,0.39,Premium,I,SI2,61.0,58.0,4.75,4.7,2.88,6.528
28819,2.0,Premium,G,SI2,61.8,58.0,8.05,7.99,4.96,9.697
28820,0.31,Good,G,VVS2,63.8,56.0,4.24,4.28,2.72,6.561
28821,0.9,Very Good,F,SI1,63.1,58.0,6.18,6.12,3.88,8.264
28822,0.74,Very Good,F,SI2,63.1,55.0,5.77,5.74,3.63,7.724
28823,0.31,Ideal,I,VS2,62.1,54.0,4.35,4.38,2.71,6.114
28824,0.8,Ideal,I,VS1,62.9,56.0,5.94,5.87,3.72,7.923
28825,0.27,Good,E,VVS1,63.9,57.0,4.1,4.07,2.61,6.623
28826,0.4,Premium,F,VS1,62.6,58.0,4.68,4.72,2.94,6.89
28827,0.8,Very Good,G,SI1,59.4,60.0,6.03,6.06,3.59,7.909
28828,1.01,Very Good,H,SI1,63.1,59.0,6.36,6.32,4.0,8.484
28829,0.58,Very Good,I,VS2,61.7,54.1,5.37,5.4,3.32,7.25
28830,0.23,Very Good,D,VS1,59.0,61.0,4.04,4.06,2.39,5.922
28831,0.3,Ideal,H,IF,60.8,56.0,4.36,4.39,2.66,6.639
28832,0.57,Ideal,F,VVS2,61.9,55.0,5.34,5.35,3.31,7.936
28833,1.01,Ideal,D,SI2,62.5,57.0,6.39,6.35,3.98,8.558
28834,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,9.64
28835,0.3,Ideal,H,VVS2,62.2,57.0,4.26,4.29,2.66,6.38
28836,1.33,Fair,F,I1,62.0,56.0,7.05,7.01,4.36,8.455
28837,0.51,Premium,D,SI1,62.2,58.0,5.13,5.06,3.17,7.39
28838,0.63,Premium,F,SI2,60.3,61.0,5.55,5.5,3.33,7.209
28839,1.02,Ideal,H,I1,62.1,56.0,6.45,6.4,3.99,8.291
28840,0.72,Premium,D,VS2,60.6,57.0,5.82,5.79,3.52,8.072
28841,0.54,Very Good,D,VS2,61.7,55.0,5.21,5.26,3.23,7.505
28842,1.31,Premium,G,VS1,61.5,59.0,7.06,7.0,4.32,9.217
28843,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,7.816
28844,0.4,Ideal,G,VVS2,62.4,56.0,4.68,4.64,2.91,6.957
28845,1.03,Premium,E,VS2,60.0,59.0,6.54,6.6,3.94,8.755
28846,0.7,Good,H,I1,57.4,63.0,5.89,5.8,3.36,7.135
28847,0.8,Premium,D,SI1,62.9,60.0,5.94,5.89,3.72,8.144
28848,1.0,Ideal,D,VS2,62.2,54.0,6.45,6.42,4.0,8.988
28849,1.01,Good,J,SI2,59.5,62.0,6.42,6.46,3.83,8.231
28850,2.0,Premium,G,SI2,61.4,59.0,8.14,8.06,4.97,9.354
28851,0.56,Very Good,E,VS2,61.7,56.0,5.25,5.31,3.26,7.47
28852,0.23,Very Good,E,VVS2,60.7,58.0,3.96,4.01,2.42,6.211
28853,0.4,Premium,F,VS1,62.4,59.0,4.69,4.67,2.92,6.957
28854,0.44,Very Good,E,VS1,60.7,58.0,4.88,4.91,2.97,7.054
28855,1.01,Very Good,H,VS2,62.2,56.0,6.35,6.44,3.98,8.481
28856,0.9,Good,G,VS1,63.9,57.0,6.08,6.03,3.87,8.348
28857,0.37,Ideal,J,VS1,62.6,57.0,4.57,4.54,2.85,6.436
28858,1.2,Good,J,VS1,64.1,57.0,6.68,6.74,4.3,8.631
28859,0.91,Very Good,G,VS2,64.0,56.6,6.09,6.15,3.92,8.32
28860,1.2,Ideal,D,VS2,61.4,56.0,6.88,6.79,4.2,9.204
28861,0.35,Good,F,SI2,63.8,56.0,4.48,4.45,2.85,6.382
28862,0.51,Very Good,G,VS2,62.6,57.0,5.1,5.15,3.21,7.203
28863,1.28,Ideal,G,VS1,62.7,53.0,6.94,6.97,4.36,9.145
28864,1.02,Ideal,D,SI2,61.7,58.0,6.41,6.49,3.98,8.599
28865,0.71,Ideal,F,SI1,60.8,57.0,5.75,5.8,3.51,7.819
28866,1.51,Premium,J,SI1,62.3,58.0,7.3,7.33,4.56,8.859
28867,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,6.639
28868,1.01,Good,D,IF,63.2,59.0,6.34,6.38,4.02,9.621
28869,0.8,Good,F,VS1,59.0,60.9,6.03,6.04,3.56,8.154
28870,0.5,Fair,G,VS1,66.5,58.0,4.99,4.9,3.29,7.118
28871,0.32,Ideal,I,SI1,60.5,58.0,4.43,4.49,2.7,6.109
28872,0.54,Very Good,D,SI1,60.3,61.0,5.26,5.29,3.18,7.409
28873,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,9.036
28874,1.22,Fair,F,SI2,65.0,56.0,6.71,6.8,4.39,8.456
28875,1.02,Very Good,D,IF,62.7,57.0,6.36,6.46,4.02,9.636
28876,0.73,Premium,F,SI1,60.6,59.0,5.81,5.77,3.51,7.692
28877,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,7.942
28878,0.4,Good,E,SI1,63.9,55.0,4.67,4.72,3.0,6.532
28879,1.0,Premium,F,SI2,61.3,61.0,6.39,6.36,3.91,8.401
28880,1.27,Premium,J,VS2,62.8,58.0,6.96,6.92,4.36,8.297
28881,0.33,Very Good,F,SI1,61.2,58.1,4.48,4.51,2.75,6.299
28882,0.4,Ideal,E,SI1,62.4,53.0,4.73,4.75,2.96,6.542
28883,1.66,Premium,E,SI2,62.6,58.0,7.53,7.48,4.7,9.264
28884,0.46,Ideal,D,VS2,62.4,56.0,4.98,4.95,3.1,7.169
28885,0.7,Premium,I,SI2,63.0,56.0,5.71,5.63,3.57,7.447
28886,0.91,Very Good,G,SI2,63.4,60.0,6.11,6.06,3.86,8.266
28887,1.02,Very Good,H,VS2,62.4,57.0,6.43,6.35,3.99,8.591
28888,0.71,Ideal,G,VS2,62.4,54.0,5.72,5.76,3.58,7.924
28889,0.44,Premium,H,SI2,58.4,60.0,5.05,4.99,2.93,6.632
28890,0.73,Premium,F,SI1,61.9,60.0,5.78,5.81,3.59,7.826
28891,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,6.751
28892,1.42,Very Good,G,VVS2,62.6,60.0,7.14,7.17,4.48,9.464
28893,0.5,Good,E,VS2,63.7,59.0,4.99,5.03,3.19,7.249
28894,0.36,Ideal,F,SI1,62.0,56.0,4.59,4.54,2.83,6.646
28895,2.04,Premium,H,SI2,58.0,58.0,8.45,8.36,4.88,9.378
28896,0.33,Ideal,H,SI1,63.0,57.0,4.41,4.39,2.77,6.413
28897,1.01,Good,H,SI1,63.1,59.0,6.32,6.36,4.0,8.466
28898,0.4,Very Good,E,SI1,60.8,62.0,4.72,4.76,2.88,6.532
28899,1.36,Premium,F,VS2,59.3,60.0,7.23,7.2,4.28,9.299
28900,1.09,Very Good,G,VS2,59.9,56.0,6.59,6.73,3.99,8.663
28901,1.05,Very Good,E,SI1,59.7,57.0,6.63,6.71,3.98,8.736
28902,0.9,Premium,I,VS1,61.2,61.0,6.2,6.15,3.78,8.156
28903,0.33,Premium,D,VS2,60.8,60.0,4.52,4.46,2.73,6.636
28904,0.57,Ideal,F,VVS2,62.1,56.0,5.31,5.35,3.31,7.757
28905,0.7,Very Good,I,SI2,63.2,60.0,5.62,5.55,3.53,7.422
28906,0.31,Very Good,F,VS2,61.4,55.0,4.32,4.34,2.66,6.438
28907,0.7,Premium,F,SI1,62.1,58.0,5.7,5.64,3.52,7.835
28908,0.43,Very Good,F,VS2,61.0,57.0,4.84,4.87,2.96,6.808
28909,0.58,Very Good,H,SI1,62.4,55.0,5.32,5.36,3.33,7.14
28910,0.69,Very Good,F,SI1,62.6,59.6,5.59,5.66,3.52,7.576
28911,0.89,Premium,H,VS1,60.5,59.0,6.22,6.17,3.75,8.157
28912,0.31,Ideal,F,IF,61.2,56.0,4.37,4.39,2.68,6.818
28913,1.01,Fair,G,VS2,68.9,60.0,6.06,6.02,4.17,8.574
28914,0.3,Ideal,H,VS1,62.9,54.0,4.31,4.28,2.7,6.515
28915,1.51,Very Good,F,VS1,62.6,57.0,7.25,7.29,4.55,9.614
28916,1.02,Good,G,VVS1,63.6,58.0,6.37,6.4,4.06,8.97
28917,2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,9.698
28918,0.31,Very Good,E,SI1,63.0,57.0,4.29,4.32,2.71,6.299
28919,0.81,Premium,H,SI2,62.2,56.0,5.98,5.92,3.7,7.838
28920,0.4,Premium,G,VVS2,61.1,58.0,4.76,4.74,2.9,6.957
28921,0.5,Ideal,H,VS1,60.5,57.0,5.15,5.19,3.13,7.279
28922,0.71,Ideal,G,SI1,60.6,56.0,5.76,5.82,3.51,7.77
28923,0.31,Ideal,D,VS2,61.3,57.0,4.37,4.4,2.69,6.599
28924,0.76,Ideal,G,VS1,61.6,56.0,5.82,5.87,3.6,8.123
28925,1.54,Premium,I,SI1,61.8,57.0,7.43,7.37,4.57,8.924
28926,0.7,Premium,G,VS2,61.8,60.0,5.67,5.63,3.49,7.816
28927,0.33,Ideal,G,IF,61.5,55.0,4.48,4.5,2.76,6.852
28928,0.53,Ideal,G,SI1,62.7,55.0,5.15,5.19,3.24,7.176
28929,1.11,Very Good,E,VS1,61.6,57.0,6.59,6.63,4.07,9.088
28930,0.73,Ideal,H,SI1,62.8,57.0,5.77,5.72,3.61,7.754
28931,0.79,Ideal,E,SI1,62.0,57.0,5.92,5.96,3.68,8.127
28932,0.7,Premium,E,SI1,61.9,59.0,5.74,5.66,3.53,7.786
28933,0.79,Ideal,H,SI1,61.4,56.0,5.93,5.96,3.65,8.061
28934,0.32,Ideal,G,SI1,60.9,57.0,4.46,4.44,2.71,6.417
28935,0.6,Ideal,F,VS2,62.1,57.0,5.39,5.37,3.34,7.532
28936,0.52,Premium,G,VS1,61.2,60.0,5.13,5.19,3.16,7.432
28937,0.32,Ideal,E,VS2,62.1,54.0,4.42,4.4,2.74,6.802
28938,0.56,Ideal,G,VS2,60.6,57.0,5.33,5.36,3.24,7.365
28939,0.71,Very Good,I,VVS1,63.3,57.0,5.65,5.69,3.59,7.847
28940,2.0,Very Good,G,SI1,63.0,55.0,7.96,8.1,5.06,9.783
28941,1.03,Ideal,G,VS2,60.3,56.0,6.59,6.55,3.96,8.737
28942,1.25,Premium,J,SI1,61.8,55.0,6.91,6.82,4.24,8.632
28943,0.33,Premium,G,VS1,60.3,59.0,4.44,4.52,2.7,6.501
28944,0.62,Ideal,F,VS1,62.0,54.0,5.46,5.5,3.4,7.786
28945,1.01,Very Good,G,SI2,59.3,61.0,6.56,6.52,3.88,8.397
28946,0.9,Ideal,F,SI1,61.5,56.0,6.25,6.2,3.83,8.363
28947,0.4,Premium,F,VS1,61.4,58.0,4.73,4.75,2.91,6.89
28948,2.03,Very Good,G,SI1,61.3,59.0,8.08,8.11,4.96,9.812
28949,0.24,Ideal,D,VS1,62.6,57.0,3.92,4.0,2.48,6.532
28950,1.01,Ideal,D,SI1,62.2,54.0,6.42,6.45,4.0,8.741
28951,0.3,Very Good,J,VS1,62.4,58.0,4.26,4.3,2.67,5.976
